 ID-EVENTO;TITULO;GRATUITO;LARGA-DURACION;DIAS-SEMANA;FECHA;FECHA-FIN;HORA;CONTENT-URL;NOMBRE-INSTALACION;ACCESIBILIDAD-INSTALACION;CLASE-VIAL-INSTALACION;NOMBRE-VIA-INSTALACION;NUM-INSTALACION;DISTRITO-INSTALACION;BARRIO-INSTALACION;CODIGO-POSTAL-INSTALACION;COORDENADA-X;COORDENADA-Y;TIPO
000012125247;Periferia de la noche;0;1;M,X,J,V,S,D;2023-10-19 00:00:00.0;2024-04-07 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5603b2e71930b810VgnVCM1000001d4a900aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/CineActividadesAudiovisuales
000012242699;Petanca vecinal;1;1;M;2024-01-09 00:00:00.0;2024-03-19 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4551b2ae888ec810VgnVCM1000001d4a900aRCRD;Espacio de Igualdad Elena Arnedo Soriano. Retiro;1;CALLE;ARREGUI Y ARUEJ;31;RETIRO;ADELFAS;28007;443307;4472652;
000012265099;Piripiratas;1;0;;2024-02-23 00:00:00.0;2024-02-23 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=19ea987d33a3d810VgnVCM2000001f4a900aRCRD;Centro Sociocultural Tetuán;1;CALLE;BRAVO MURILLO;251;TETUAN;BERRUGUETE;28020;440628;4478947;/contenido/actividades/TeatroPerformance
000012268486;Pitusa;1;1;L,M,X,J,V,S,D;2024-02-07 00:00:00.0;2024-02-28 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fea125b1f44d810VgnVCM2000001f4a900aRCRD;Espacio Cultural Núñez de Balboa, 40 (Salamanca);1;CALLE;NUÑEZ DE BALBOA;40;SALAMANCA;RECOLETOS;28001;442103;4475356;/contenido/actividades/Exposiciones
000012262198;Planeta cósmico;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5fbbccd78d12d810VgnVCM2000001f4a900aRCRD;Centro Sociocultural Tetuán;1;CALLE;BRAVO MURILLO;251;TETUAN;BERRUGUETE;28020;440628;4478947;/contenido/actividades/TeatroPerformance
000012271947;Planta de Compostaje de Migas Calientes;1;0;;2024-03-06 00:00:00.0;2024-03-06 23:59:00.0;10:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dd944e247a5d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012272063;Plantas callejeras del parque Ginzo de Limia a Plaza de Castilla;1;0;;2024-02-29 00:00:00.0;2024-02-29 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c75b44e247a5d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012272064;Plantas callejeras del parque Ginzo de Limia a Plaza de Castilla;1;0;;2024-03-13 00:00:00.0;2024-03-13 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a06b44e247a5d810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012242062;Plazas del Madrid Antiguo I;1;0;;2024-02-13 00:00:00.0;2024-02-13 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7b3cf6da8b8dc810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal La Elipa (Ciudad Lineal);1,6;CALLE;NUESTRA SEÑORA DEL VILLAR;6;CIUDAD LINEAL;LA ELIPA;28017;444705;4474959;/contenido/actividades/ExcursionesItinerariosVisitas
000012254563;Polaris;1;0;;2024-02-24 00:00:00.0;2024-02-24 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=07632aed4f31d810VgnVCM1000001d4a900aRCRD;Teatro Municipal de Vallecas;1;CALLE;PASO DE VILLAMANRIQUE;3;VILLA DE VALLECAS;CASCO H.VALLECAS;28031;447122;4469857;/contenido/actividades/TeatroPerformance
000012092617;Poliana Lima «The Common Ground»;0;1;L,M,X,J,V,S,D;2024-03-21 00:00:00.0;2024-03-22 23:59:00.0;20:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=af2b554f7567a810VgnVCM1000001d4a900aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012256707;Pomporerá;1;0;;2024-02-11 00:00:00.0;2024-02-11 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d497dbe2871d810VgnVCM2000001f4a900aRCRD;Centro Cultural José Luis López Vázquez (San Blas - Canillejas);2;CALLE;FEBRERO;4;SAN BLAS-CANILLEJAS;REJAS;28022;451431;4477510;/contenido/actividades/Musica
000012270247;Por el amor el arte: Claudel y Rodin;1;0;;2024-02-12 00:00:00.0;2024-02-12 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=959bafe35f45d810VgnVCM1000001d4a900aRCRD;Centro Sociocultural Alberto Sánchez (Puente de Vallecas);1;CALLE;RISCO DE PELOCHE;14;PUENTE DE VALLECAS;NUMANCIA;28038;444360;4471652;/contenido/actividades/ConferenciasColoquios
000012276501;Por un nuevo paradigma educativo (con Trinidad Lara);1;0;;2024-02-11 00:00:00.0;2024-02-11 23:59:00.0;12:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f57716bd6846d810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro);1,6;PASEO;FERNÁN NÚÑEZ;24;RETIRO;LOS JERONIMOS;28009;442345;4474221;/contenido/actividades/RecitalesPresentacionesActosLiterarios
000012278856;Pregón;0;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d4c991062297d810VgnVCM1000001d4a900aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/FiestasCarnavales
000012269083;Premios Nacionales Cultura Viva;1;0;;2024-02-15 00:00:00.0;2024-02-15 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=60503eb01a54d810VgnVCM2000001f4a900aRCRD;Centro Cultural Lope de Vega (Puente de Vallecas);1;CALLE;CONCEJO DE TEVERGA;1;PUENTE DE VALLECAS;ENTREVIAS;28053;442974;4470850;
000012120115;Presentación de Almazuela;0;1;L,M,X,J,V,S,D;2023-10-27 00:00:00.0;2024-06-30 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aee10982035fa810VgnVCM1000001d4a900aRCRD;Matadero Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;
000012266446;Procesos;0;0;;2024-02-22 00:00:00.0;2024-02-22 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=22d293d324d3d810VgnVCM1000001d4a900aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/Musica
000012128765;Programa Chicas y tecnología: 'Technovation' Senior;1;1;S;2023-11-04 00:00:00.0;2024-05-25 23:59:00.0;11:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=827534a18291b810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal San Fermín (Usera);1,5,6;AVENIDA;SAN FERMIN;10;USERA;SAN FERMIN;28041;441188;4469184;/contenido/actividades/CursosTalleres
000012116712;Prometeo en el jardín. La investigación en ciencias humanas y sociales al servicio de la sociedad;1;0;;2024-03-07 00:00:00.0;2024-03-07 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fb6bb3a00f0ea810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro);1,6;PASEO;FERNÁN NÚÑEZ;24;RETIRO;LOS JERONIMOS;28009;442345;4474221;/contenido/actividades/ConferenciasColoquios
000012116713;Prometeo en el jardín. La investigación en ciencias humanas y sociales al servicio de la sociedad;1;0;;2024-04-04 00:00:00.0;2024-04-04 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=548bb3a00f0ea810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro);1,6;PASEO;FERNÁN NÚÑEZ;24;RETIRO;LOS JERONIMOS;28009;442345;4474221;/contenido/actividades/ConferenciasColoquios
000012116714;Prometeo en el jardín. La investigación en ciencias humanas y sociales al servicio de la sociedad;1;0;;2024-05-08 00:00:00.0;2024-05-08 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1e9bb3a00f0ea810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro);1,6;PASEO;FERNÁN NÚÑEZ;24;RETIRO;LOS JERONIMOS;28009;442345;4474221;/contenido/actividades/ConferenciasColoquios
000012183067;Propuestas VEGAP;1;1;M,X,J,V,S,D;2023-11-24 00:00:00.0;2024-02-18 23:59:00.0;0:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c2cf5569b46fb810VgnVCM1000001d4a900aRCRD;Salas de exposiciones Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439635;4475270;/contenido/actividades/Exposiciones
000012223909;Protocolo del Quebranto;0;1;M,X,J,V,S,D;2024-04-18 00:00:00.0;2024-05-05 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=182f12389018c810VgnVCM1000001d4a900aRCRD;Fernán Gómez Centro Cultural de la Villa;1,6;PLAZA;COLON;4;SALAMANCA;RECOLETOS;28001;441472;4475155;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012253997;Protocolo del quebranto;0;1;M,X,J,V,S,D;2024-04-18 00:00:00.0;2024-05-05 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a5ff72efe121d810VgnVCM1000001d4a900aRCRD;Fernán Gómez Centro Cultural de la Villa;1,6;PLAZA;COLON;4;SALAMANCA;RECOLETOS;28001;441472;4475155;/contenido/actividades/TeatroPerformance
000012136840;Protocolo o tendencia en la mesa;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;17:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e064ae177ec4b810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro);1,6;PASEO;FERNÁN NÚÑEZ;24;RETIRO;LOS JERONIMOS;28009;442345;4474221;/contenido/actividades/CursosTalleres
000011975802;Puntos de intercambio gratuitos de libros en los Centros Culturales de Barajas;1;1;L,M,X,J,V,S,D;2023-04-10 00:00:00.0;2029-06-30 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=809e3ec8f3237810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/RecitalesPresentacionesActosLiterarios
000012263162;Quien pide el último, pide mejor;1;0;;2024-02-16 00:00:00.0;2024-02-16 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=111cbaf15a13d810VgnVCM2000001f4a900aRCRD;Centro Cultural Valdebernardo (Vicálvaro);2;BULEVAR;INDALECIO PRIETO;21;VICALVARO;VALDEBERNARDO;28032;447278;4472321;/contenido/actividades/TeatroPerformance
000012234001;Quinta de Los Molinos;1;0;;2024-03-21 00:00:00.0;2024-03-21 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb02cf426faac810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012234000;Quinta de Los Molinos;1;0;;2024-03-08 00:00:00.0;2024-03-08 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=78f1cf426faac810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012234002;Quinta de Los Molinos;1;0;;2024-02-09 00:00:00.0;2024-02-09 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3612cf426faac810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012244337;Quinta de Torre Arias;1;0;;2024-03-01 00:00:00.0;2024-03-01 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ccca80a6e4eec810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012244332;Quinta de Torre Arias;1;0;;2024-02-14 00:00:00.0;2024-02-14 23:59:00.0;11:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=321a80a6e4eec810VgnVCM1000001d4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012278853;Radical Game Design;0;0;;2024-03-16 00:00:00.0;2024-03-16 23:59:00.0;10:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=98a991062297d810VgnVCM1000001d4a900aRCRD;CentroCentro;1;PLAZA;CIBELES;1;RETIRO;LOS JERONIMOS;28014;441277;4474496;/contenido/actividades/CursosTalleres
000012226648;Raíces y alas. Pasado, presente y futuro de la agricultura urbana madrileña;1;1;M,X,J,V,S,D;2024-01-02 00:00:00.0;2024-03-31 23:59:00.0;10:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4abd7a0ed8b8c810VgnVCM2000001f4a900aRCRD;Centro de Información y Educación Ambiental El Huerto de El Retiro;1;PASEO;FERNAN NUÑEZ;2;RETIRO;LOS JERONIMOS;28009;441779;4473428;/contenido/actividades/Exposiciones
000012042646;Rastros y huellas;1;0;;2024-02-17 00:00:00.0;2024-02-17 00:00:00.0;0:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8b4286631f6e8810VgnVCM1000001d4a900aRCRD;Centro de Educación Ambiental de Casa de Campo;1;PARQUE;CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO);;MONCLOA-ARAVACA;CASA DE CAMPO;28011;437990;4474399;
000012092595;RAÜL REFREE / MARIA MAZZOTTA «San Paolo di Galatina »;0;0;;2024-05-10 00:00:00.0;2024-05-10 23:59:00.0;20:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=518a554f7567a810VgnVCM1000001d4a900aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012279810;Realidad aumentada analógica;0;0;;2024-03-16 00:00:00.0;2024-03-16 23:59:00.0;10:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4dcf31c244e7d810VgnVCM1000001d4a900aRCRD;CentroCentro;1;PLAZA;CIBELES;1;RETIRO;LOS JERONIMOS;28014;441277;4474496;/contenido/actividades/CursosTalleres
000012233710;Rebeldes del arte;0;0;;2024-03-02 00:00:00.0;2024-03-02 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4090fb2038aac810VgnVCM1000001d4a900aRCRD;Casa del Lector;3;PASEO;CHOPERA;14;ARGANZUELA;CHOPERA;28045;440828;4471551;
000012233708;Rebeldes del arte;0;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0e80fb2038aac810VgnVCM1000001d4a900aRCRD;Casa del Lector;3;PASEO;CHOPERA;14;ARGANZUELA;CHOPERA;28045;440828;4471551;
000012244021;Recital de viola y piano;1;0;;2024-02-11 00:00:00.0;2024-02-11 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b1c879cbbbdec810VgnVCM1000001d4a900aRCRD;Centro Cultural Casa de Vacas (Retiro);1;PASEO;COLOMBIA;1;RETIRO;LOS JERONIMOS;28009;441967;4474495;/contenido/actividades/Musica
000012279202;Recital poético 'Alfiles de la esperanza' de Juan J. Ramírez;0;0;;2024-03-21 00:00:00.0;2024-03-21 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fed8ae30de97d810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal José Saramago (Fuencarral-El Pardo);1,6;AVENIDA;MONFORTE DE LEMOS;38;FUENCARRAL-EL PARDO;EL PILAR;28029;439867;4481122;/contenido/actividades/RecitalesPresentacionesActosLiterarios
000012270734;Recital poético: Alejandro Simón Partal;0;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;18:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=339f0e79d495d810VgnVCM1000001d4a900aRCRD;Espacio Cultural Serrería Belga;1;CALLE;ALAMEDA;15;CENTRO;CORTES;28014;441134;4473558;/contenido/actividades/RecitalesPresentacionesActosLiterarios
000012265587;Recital y conferencia de poesía;1;0;;2024-03-06 00:00:00.0;2024-03-06 23:59:00.0;19:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=29771c6df0b3d810VgnVCM1000001d4a900aRCRD;Centro Cultural Zazuar (Villa de Vallecas);1,6;CALLE;ZAZUAR;4;VILLA DE VALLECAS;SANTA EUGENIA;28031;448550;4470424;/contenido/actividades/ConferenciasColoquios
000012270725;Recital: Jon Andión;0;0;;2024-02-10 00:00:00.0;2024-02-10 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c94f0e79d495d810VgnVCM1000001d4a900aRCRD;Espacio Cultural Serrería Belga;1;CALLE;ALAMEDA;15;CENTRO;CORTES;28014;441134;4473558;/contenido/actividades/RecitalesPresentacionesActosLiterarios
000012233720;Recorriendo el mundo;0;0;;2024-02-18 00:00:00.0;2024-02-18 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e942fb2038aac810VgnVCM1000001d4a900aRCRD;Casa del Lector;3;PASEO;CHOPERA;14;ARGANZUELA;CHOPERA;28045;440828;4471551;/contenido/actividades/CursosTalleres
000012233721;Recorriendo el mundo;0;0;;2024-03-10 00:00:00.0;2024-03-10 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7c42fb2038aac810VgnVCM1000001d4a900aRCRD;Casa del Lector;3;PASEO;CHOPERA;14;ARGANZUELA;CHOPERA;28045;440828;4471551;/contenido/actividades/CursosTalleres
000012281739;Recorriendo los paisajes eslovenos a través de la literatura;1;0;;2024-02-18 00:00:00.0;2024-02-18 23:59:00.0;11:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5834491c5688d810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);1,6;CALLE;SAN JUSTO;5;CENTRO;PALACIO;28005;439775;4473962;/contenido/actividades/CuentacuentosTiteresMarionetas
000012274303;Reflejos Pictóricos;1;1;L,M,X,J,V,S,D;2024-02-02 00:00:00.0;2024-02-29 23:59:00.0;10:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cef9999769f5d810VgnVCM1000001d4a900aRCRD;Centro Cultural Julio Cortázar (Moncloa - Aravaca);1;CALLE;ANTONIO MACHADO;20;MONCLOA-ARAVACA;VALDEZARZA;28035;438998;4479816;/contenido/actividades/Exposiciones
000012225338;Reforestación (dentro del Programa de Intervención por la Biodiversidad);1;0;;2024-03-23 00:00:00.0;2024-03-23 00:00:00.0;0:00;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a3614c332128c810VgnVCM2000001f4a900aRCRD;Centro de Educación Ambiental de Casa de Campo;1;PARQUE;CASA DE CAMPO (JUNTO AL EMBARCADERO DEL LAGO);;MONCLOA-ARAVACA;CASA DE CAMPO;28011;437990;4474399;/contenido/actividades/CursosTalleres
000012099523;Remedial English;1;1;M;2023-10-03 00:00:00.0;2024-04-23 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3b7689789979a810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Iván de Vargas (Centro);1,6;CALLE;SAN JUSTO;5;CENTRO;PALACIO;28005;439775;4473962;/contenido/actividades/CursosTalleres
000012103148;Remedial English;1;1;M;2023-10-03 00:00:00.0;2024-04-23 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1a8e4bce0ecaa810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Francisco Ibáñez (Chamartín);1;CALLE;MANTUANO;51;CHAMARTIN;CIUDAD JARDIN;28002;442766;4477922;/contenido/actividades/CursosTalleres
000012099067;Remedial English;1;1;L;2023-10-02 00:00:00.0;2024-04-22 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7cd389789979a810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Mario Vargas Llosa (Centro);1,6;CALLE;BARCELO;4;CENTRO;JUSTICIA;28004;440645;4475347;/contenido/actividades/CursosTalleres
000012099249;Remedial English;1;1;M;2023-10-03 00:00:00.0;2024-04-23 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=48e489789979a810VgnVCM1000001d4a900aRCRD;Biblioteca Pública Municipal Pozo del Tío Raimundo (Puente de Vallecas);1,6;AVENIDA;GLORIETAS;19;PUENTE DE VALLECAS;ENTREVIAS;28053;443950;4469433;/contenido/actividades/CursosTalleres
000012102110;Remedial English;1;1;M;2023-10-03 00:00:00.0;2024-04-23 23:59:00.0;18:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=dab201ba028aa810VgnVCM2000001f4a900aRCRD;Biblioteca Pública Municipal José Hierro (San Blas-Canillejas);1,6;CALLE;MARIA SEVILLA DIAGO;15;SAN BLAS-CANILLEJAS;ROSAS;28022;448214;4476029;/contenido/actividades/CursosTalleres
000012279036;Renaturalización del Manzanares;1;0;;2024-03-17 00:00:00.0;2024-03-17 23:59:00.0;10:30;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5327a6237197d810VgnVCM2000001f4a900aRCRD;;;;;;;;;;;/contenido/actividades/ExcursionesItinerariosVisitas
000012114303;Residencias artísticas Living Museum;0;1;X;2023-10-25 00:00:00.0;2024-06-30 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=27c10fe4d5bda810VgnVCM1000001d4a900aRCRD;Centro de Cultura Contemporánea Conde Duque;1;CALLE;CONDE DUQUE;9;CENTRO;UNIVERSIDAD;28015;439723;4475438;/contenido/actividades/ProgramacionDestacadaAgendaCultura
000012266448;Resignificando;0;0;;2024-02-29 00:00:00.0;2024-02-29 23:59:00.0;;http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7cd293d324d3d810VgnVCM1000001d4a900aRCRD;Cineteca Madrid;1;PLAZA;LEGAZPI;8;ARGANZUELA;CHOPERA;28045;440946;4471422;/contenido/actividades/Musica
